LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
6881097006,04/07/2020,1084,PPP,UNCLE JOE'S PIZZERIA,11700 OLD SEWARD HWY,ANCHORAGE,AK,99515-3501,12/17/2020,Paid in Full,24,100,405340.0,405340.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99515-3501,AK-,79,722511.0,Unanswered,Unknown/NotStated,,405340.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,407760.93,11/25/2020
5315957005,04/05/2020,1084,PPP,"NORTHLAND WOOD PRODUCTS, INC.",4000 South Cushman St.,FAIRBANKS,AK,99701-7534,12/21/2021,Paid in Full,24,100,404500.0,404500.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-7534,AK-,41,444190.0,Unanswered,Unknown/NotStated,,404500.0,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,396888.62,11/23/2020
7904777105,04/14/2020,1084,PPP,"POWERS BROTHERS, INC.",1436 E TUDOR ROAD,ANCHORAGE,AK,99507,02/06/2021,Paid in Full,24,100,404382.4,404382.4,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-0001,AK-,47,713290.0,Unanswered,Unknown/NotStated,25000.0,254187.7,,98200.25,,26994.45,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Veteran,,407274.01,01/11/2021
8174437001,04/08/2020,1084,PPP,"INLET MECHANICAL, INC.",3146 RAMPART DR,ANCHORAGE,AK,99501-3133,06/22/2021,Paid in Full,24,100,403772.5,403772.5,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-3133,AK-,18,238220.0,White,Not Hispanic or Latino,,403772.5,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,408075.72,05/12/2021
2426198509,02/20/2021,1084,PPS,FOUR SEASONS MARINE SERVICES CORP,600 Port Ave,Seward,AK,99664,,Exemption 4,60,100,403100.0,403100.0,0,,378847,First Sound Bank,"925 Fourth Ave, Ste 2350",SEATTLE,WA,98104-1146,R,Y,N,Existing or more than 2 years old,Seward,KENAI PENINSULA,AK,99664,AK-,93,561520.0,Unanswered,Unknown/NotStated,1.0,403094.0,,,,,,Corporation,378847,First Sound Bank,SEATTLE,WA,Unanswered,Unanswered,,,
6218117003,04/06/2020,1084,PPP,FOUR SEASONS MARINE SERVICES CORP.,600 Port Avenue PO box 2127,SEWARD,AK,99664-2127,01/07/2022,Paid in Full,24,100,248800.0,403100.0,0,,378847,First Sound Bank,"925 Fourth Ave, Ste 2350",SEATTLE,WA,98104-1146,R,Y,N,Existing or more than 2 years old,SEWARD,KENAI PENINSULA,AK,99664-2127,AK-,18,561520.0,Unanswered,Unknown/NotStated,,403100.0,,,,,,Corporation,378847,First Sound Bank,SEATTLE,WA,Male Owned,Unanswered,,407687.35,08/25/2021
7217247010,04/07/2020,1084,PPP,"FRONTIER MEDIA, LLC",3161 Channel Drive,JUNEAU,AK,99801-7815,03/19/2021,Paid in Full,24,100,403035.0,403035.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-7815,AK-,30,334220.0,Unanswered,Not Hispanic or Latino,,403035.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,406303.45,02/11/2021
2606787107,04/11/2020,1084,PPP,EAR NOSE THROAT SPECIALISTS OF ALASKA INC,3831 PIPER STREET #S-433,ANCHORAGE,AK,99508-4634,01/08/2021,Paid in Full,24,100,402892.0,402892.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4634,AK-,32,561110.0,Unanswered,Unknown/NotStated,,322313.68,,80578.32,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,405596.34,12/22/2020
5127878309,01/25/2021,1084,PPS,EAR NOSE THROAT SPECIALISTS OF ALASKA,3831 Piper St Ste S433,Anchorage,AK,99508-6900,11/05/2021,Paid in Full,60,100,402890.0,402890.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99508-6900,AK-,28,561110.0,Unanswered,Unknown/NotStated,1.0,402888.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,405715.75,10/25/2021
5766657106,04/14/2020,1084,PPP,"VALLEY MECHANICAL CONTRACTING, INC.",6673 E Tex-Al Dr,WASILLA,AK,99654-9026,06/09/2021,Paid in Full,24,100,402545.0,402545.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-9026,AK-,13,238220.0,Unanswered,Unknown/NotStated,19162.0,322035.86,,61347.14,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,406879.25,05/21/2021
3610157103,04/11/2020,1084,PPP,KENDALL FORD KENAI LLC,44055 STERLING HWY,SOLDOTNA,AK,99669-8030,07/20/2021,Paid in Full,24,100,402400.0,402400.0,0,Ford Motor Company Dealer Sales and Service Agreement,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,R,Y,N,Existing or more than 2 years old,SOLDOTNA,KENAI PENINSULA,AK,99669-8030,AK-,37,441110.0,Unanswered,Unknown/NotStated,,402400.0,,,,,,Limited  Liability Company(LLC),59698,Umpqua Bank,ROSEBURG,OR,Male Owned,Unanswered,,406876.01,06/11/2021
3180028301,01/21/2021,1084,PPS,JALAPENOS INC,11823 Old Glenn Hwy,Eagle River,AK,99577-7751,03/10/2022,Paid in Full,60,100,402199.0,402199.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-7751,AK-,48,722511.0,Unanswered,Hispanic or Latino,1.0,402194.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,406485.45,02/23/2022
8870287008,04/09/2020,1084,PPP,"ALASKA PREMIER CHARTERS, INC.",724 Siginaka Way,SITKA,AK,99835-7316,06/08/2021,Paid in Full,24,100,213278.15,401498.27,0,,3501,First Bank,2030 Sea level Dr Ste 300,KETCHIKAN,AK,99901-6440,U,Y,N,Existing or more than 2 years old,SITKA,SITKA,AK,99835-7316,AK-,43,114111.0,Unanswered,Unknown/NotStated,,401498.27,,,,,,Corporation,3501,First Bank,KETCHIKAN,AK,Female Owned,Unanswered,,405909.25,05/20/2021
9064887109,04/15/2020,1084,PPP,"ALASKA RED DOG SALOON, LLC",278 S Franklin St,JUNEAU,AK,99801,,Exemption 4,58,100,176503.0,401322.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,N,Unanswered,JUNEAU,JUNEAU,AK,99801-0001,AK-,24,722410.0,Unanswered,Unknown/NotStated,,401322.0,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Non-Veteran,,248921.94,09/24/2021
4086087103,04/12/2020,1084,PPP,"HI SOUTHERN ALASKA, INC.",440 W Benson Blvd,ANCHORAGE,AK,99503-3829,01/08/2021,Paid in Full,24,100,401019.22,401019.22,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-3829,AK-,53,624120.0,Unanswered,Unknown/NotStated,,350000.0,,20000.0,,31019.22,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,403601.12,12/09/2020
5538068307,01/25/2021,1084,PPS,THREE RAVENS LLC,1200 W Northern Lights Blvd Ste G,Anchorage,AK,99503-3652,07/02/2022,Paid in Full,60,100,400855.0,400855.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-3652,AK-,29,722511.0,White,Not Hispanic or Latino,1.0,400849.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,406137.5,06/03/2022
4566327200,04/27/2020,1084,PPP,CRYSTAL CREEK LODGE LLC,46 BIG CREEK RD,KING SALMON,AK,99501,11/06/2021,Paid in Full,59,100,191740.0,400000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,KING SALMON,ANCHORAGE,AK,99501-0999,AK-,24,713990.0,Unanswered,Unknown/NotStated,,400000.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,351820.53,03/15/2021
5250497802,05/29/2020,1084,PPP,"DENALI NATIONAL PARK WILDERNESS CENTERS, LTD.",P.O. Box 67,DENALI NATIONAL PARK,AK,99755,06/02/2022,Paid in Full,24,100,400000.0,400000.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,DENALI NATIONAL PARK,DENALI,AK,99755-0001,AK-,15,721214.0,White,Not Hispanic or Latino,25000.0,300000.0,,75000.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,345404.56,04/29/2022
8776867009,04/08/2020,1084,PPP,MICHAEL G MACNAMARA MD LLC,4015 Lake Otis Pkwy,ANCHORAGE,AK,99508-5211,03/03/2021,Paid in Full,24,100,400000.0,400000.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-5211,AK-,20,621493.0,Unanswered,Unknown/NotStated,,400000.0,,,,,,Subchapter S Corporation,90739,Alaska USA FCU,ANCHORAGE,AK,Unanswered,Unanswered,,403419.18,02/23/2021
3712167205,04/27/2020,1084,PPP,"EXTREME HEATING AND AIR, INC",16805 Farm Avenue,Eagle River,AK,99577,06/19/2021,Paid in Full,24,100,399710.3,399710.3,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-0001,AK-,25,238220.0,Unanswered,Not Hispanic or Latino,,399710.3,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Veteran,,403904.52,05/18/2021
1082347206,04/15/2020,1084,PPP,MAKAR EYECARE LLC,341 W TUDOR STE 101,ANCHORAGE,AK,99503,02/18/2022,Paid in Full,24,100,399297.0,399297.0,0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,Y,New Business or 2 years or less,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,36,621320.0,Unanswered,Unknown/NotStated,,365031.0,,34266.0,,,,Limited  Liability Company(LLC),36581,Stearns Bank National Association,SAINT CLOUD,MN,Unanswered,Unanswered,,404187.02,07/09/2021
6570497207,04/28/2020,1084,PPP,GOLDBELT SECURITY LLC,3025 CLINTON DRIVE,JUNEAU,AK,99801,02/06/2021,Paid in Full,24,100,399167.7,399167.7,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-0001,AK-,26,561612.0,Unanswered,Unknown/NotStated,,352459.7,14308.0,2400.0,,30000.0,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,402043.89,01/20/2021
5373838401,02/08/2021,1084,PPS,ALASKA ROTEQ CORPORATION,2051 E Foundry Way,Wasilla,AK,99654-8258,11/19/2021,Paid in Full,60,100,398208.0,398208.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,Y,N,Existing or more than 2 years old,Wasilla,MATANUSKA SUSITNA,AK,99654-8258,AK-,25,811310.0,Unanswered,Unknown/NotStated,1.0,398205.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,400859.08,10/21/2021
7622687104,04/14/2020,1084,PPP,"PARAGON DISTRIBUTING, LLC",PO  BOX 113005,ANCHORAGE,AK,99511,02/06/2021,Paid in Full,24,100,398164.62,398164.62,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99511-0001,AK-,40,424410.0,Unanswered,Unknown/NotStated,,398164.62,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,401131.76,01/20/2021
5481537210,04/27/2020,1084,PPP,JUNEAU VALLEY SUPERMARKET LLC,9103 MENDENHALL MALL RD,JUNEAU,AK,99801,08/14/2021,Paid in Full,24,100,397733.0,397733.0,0,,81191,Heritage Bank,201 5th Ave SW,OLYMPIA,WA,98501-1063,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-0001,AK-,43,445110.0,Unanswered,Unknown/NotStated,,397733.0,,,,,,Limited  Liability Company(LLC),81191,Heritage Bank,OLYMPIA,WA,Unanswered,Unanswered,,402571.18,07/19/2021
2451977306,04/29/2020,1084,PPP,"LEGACY FUNERAL HOMES, INC",1707 S BRAGAW ST,ANCHORAGE,AK,99508-3436,12/18/2020,Paid in Full,24,100,396870.0,396870.0,0,,90778,Matanuska Valley FCU,1020 S Bailey St,PALMER,AK,99645-6924,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-3436,AK-,39,812210.0,White,Not Hispanic or Latino,79374.0,317496.0,,,,,,Corporation,90778,Matanuska Valley FCU,PALMER,AK,Male Owned,Non-Veteran,,398838.04,11/03/2020
4089867706,05/01/2020,1084,PPP,FAMILY PRACTICE PHYSICIANS INC,10301 GLACIER HWY,JUNEAU,AK,99801,06/09/2021,Paid in Full,24,100,396721.0,396721.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-0001,AK-,23,621111.0,Unanswered,Unknown/NotStated,,396721.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,400818.64,05/19/2021
3756978308,01/22/2021,1084,PPS,ANCHORAGE ALEHOUSE,19341 Upper Skyline Dr,Eagle River,AK,99577-7954,07/02/2022,Paid in Full,60,100,396245.0,396245.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-7954,AK-,35,722511.0,Unanswered,Not Hispanic or Latino,1.0,396239.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Veteran,,401434.18,06/02/2022
5601278402,02/09/2021,1084,PPS,ISLAND HOTELS LLC,236 W Rezanof Dr,Kodiak,AK,99615-6044,01/08/2022,Paid in Full,60,100,396140.36,396140.36,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Kodiak,KODIAK ISLAND,AK,99615-6044,AK-,42,721110.0,Unanswered,Not Hispanic or Latino,1.0,396134.36,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,399428.87,12/20/2021
3020438307,01/21/2021,1084,PPS,SNOW WHITE INC.,700 I St,Anchorage,AK,99501-3423,,Exemption 4,60,100,396104.17,396104.17,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-3423,AK-,46,812331.0,Unanswered,Not Hispanic or Latino,1.0,396102.17,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,,
8297747000,04/08/2020,1084,PPP,"SNOW WHITE, INC.",700 I ST,ANCHORAGE,AK,99501-3423,09/28/2021,Paid in Full,24,100,396100.0,396100.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-3423,AK-,48,812331.0,Unanswered,Not Hispanic or Latino,,396100.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,401493.47,08/31/2021
1408767204,04/15/2020,1084,PPP,RENT A CAN TOILET CO INC,11119 MAUSEL ST,EAGLE RIVER,AK,99577,02/23/2021,Paid in Full,24,100,394600.0,394600.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,EAGLE RIVER,ANCHORAGE,AK,99577-0001,AK-,26,562998.0,Unanswered,Unknown/NotStated,,394600.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,397562.2,01/20/2021
2928358509,02/22/2021,1084,PPS,RENT A CAN TOILET CO INC,11119 Mausel St,Eagle River,AK,99577-8097,01/08/2022,Paid in Full,60,100,394600.0,394600.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-8097,AK-,23,562998.0,Unanswered,Unknown/NotStated,1.0,394598.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,397627.07,12/01/2021
3724828304,01/22/2021,1084,PPS,GUNDERSEN PAINTING INC,758 Old Richardson Hwy,Fairbanks,AK,99701-7814,04/09/2022,Paid in Full,60,100,393975.0,393975.0,0,,3495,Denali State Bank,119 N Cushman St,FAIRBANKS,AK,99701-2879,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99701-7814,AK-,15,238320.0,Unanswered,Not Hispanic or Latino,1.0,393972.0,,,,,,Cooperative,3495,Denali State Bank,FAIRBANKS,AK,Male Owned,Unanswered,,398374.39,03/07/2022
7584557000,04/07/2020,1084,PPP,GUNDERSEN PAINTING INC,758 Old Richardson Hwy,FAIRBANKS,AK,99701-7814,07/15/2021,Paid in Full,24,100,393975.0,393975.0,0,,3495,Denali State Bank,119 N Cushman St,FAIRBANKS,AK,99701-2879,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-7814,AK-,23,237310.0,Unanswered,Not Hispanic or Latino,,393975.0,,,,,,Cooperative,3495,Denali State Bank,FAIRBANKS,AK,Male Owned,Non-Veteran,,398735.53,06/24/2021
2117547202,04/15/2020,1084,PPP,"PANGO TECHNOLOGY, INC",502 E Fireweed Lane,ANCHORAGE,AK,99503,12/04/2020,Paid in Full,24,100,393565.0,393565.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,20,541511.0,Unanswered,Unknown/NotStated,,393565.0,,,,,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,395786.22,11/17/2020
7133147410,05/15/2020,1084,PPP,"HAUTE QUARTER GRILL, INC.",17748 Kantishna Drive,EAGLE RIVER,AK,99577,11/05/2021,Paid in Full,24,100,393498.0,393498.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,EAGLE RIVER,ANCHORAGE,AK,99577-0001,AK-,60,722511.0,Unanswered,Hispanic or Latino,20375.9,336417.0,,36705.1,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,398909.95,10/07/2021
6279098402,02/10/2021,1084,PPS,TITAN LLC,251 W 106th Ave,Anchorage,AK,99515-2695,11/06/2021,Paid in Full,60,100,392927.5,392927.5,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99515-2695,AK-,48,561730.0,Unanswered,Unknown/NotStated,1.0,392921.5,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,395425.01,10/08/2021
8440267209,04/28/2020,1084,PPP,"PL, INC.",1850 Hoselton Rd,FAIRBANKS,AK,99709,12/18/2021,Paid in Full,24,100,230000.0,392000.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-1000,AK-,88,722511.0,White,Not Hispanic or Latino,,392000.0,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Male Owned,Non-Veteran,,396736.22,08/05/2021
3210358308,01/21/2021,1084,PPS,ALASKA EXECUTIVE SEARCH,821 N St,Anchorage,AK,99501-3285,12/04/2021,Paid in Full,60,100,391812.0,391812.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-3285,AK-,42,561311.0,White,Not Hispanic or Latino,1.0,391807.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,394892.82,11/16/2021
5500648407,02/08/2021,1084,PPS,SWALLING & ASSOCIATES PC,3201 C St Ste 405,Anchorage,AK,99503-3967,02/10/2022,Paid in Full,60,100,391540.0,391540.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-3967,AK-,20,541211.0,Unanswered,Not Hispanic or Latino,1.0,391536.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,395047.77,01/06/2022
9381137100,04/15/2020,1084,PPP,"SWALLING & ASSOCIATES, P.C.","3201 C ST, Suite 405",ANCHORAGE,AK,99503-3967,07/20/2021,Paid in Full,24,100,391540.0,391540.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-3967,AK-,20,541211.0,Unanswered,Not Hispanic or Latino,,391540.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,395873.76,06/02/2021
2803458304,01/21/2021,1084,PPS,TESLA ELECTRIC LLC,1107 W 36th Ave,Anchorage,AK,99503-4501,01/08/2022,Paid in Full,60,100,391430.0,391430.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-4501,AK-,16,238210.0,Unanswered,Hispanic or Latino,,391430.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,394743.75,12/06/2021
5320198308,01/25/2021,1084,PPS,CANTINA INC.,11901 Business Blvd Ste 104,Eagle River,AK,99577-7701,02/12/2022,Paid in Full,60,100,391200.0,391200.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-7701,AK-,89,722511.0,Unanswered,Unknown/NotStated,1.0,391197.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,393815.15,10/06/2021
2589017107,04/10/2020,1084,PPP,"LET IT SNOW, LLC",340 G STREET SUITE 200,ANCHORAGE,AK,99501-2125,04/27/2021,Paid in Full,24,100,391065.0,391065.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-2125,AK-,30,722511.0,Asian,Not Hispanic or Latino,37533.0,312852.0,,40680.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,383288.75,11/17/2020
9380738304,01/30/2021,1084,PPS,GAGE TREE SERVICE LLC,4561 E Palmer Wasilla Hwy,Wasilla,AK,99654-7678,10/13/2021,Paid in Full,60,100,390553.32,390553.32,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Wasilla,MATANUSKA SUSITNA,AK,99654-7678,AK-,27,561730.0,Unanswered,Unknown/NotStated,1.0,390552.32,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,392950.14,09/20/2021
1273087105,04/10/2020,1084,PPP,WHITE MOUNTAIN CONSTRUCTION LLC,561 E Steel Loop Suite 200,PALMER,AK,99645-6688,06/10/2021,Paid in Full,24,100,390393.0,390393.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-6688,AK-,15,236220.0,Unanswered,Unknown/NotStated,39039.5,312314.0,,39039.5,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,394649.89,05/21/2021
4135328804,04/15/2021,1084,PPS,ALASKA FUEL DISTRIBUTORS INC,1051 Van Horn Rd,Fairbanks,AK,99701-7549,07/30/2021,Paid in Full,60,100,389900.0,389900.0,0,,71316,PlainsCapital Bank,2911 Turtle Creek Blvd. Suite 700,DALLAS,TX,75219,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99701-7549,AK-,22,493190.0,Unanswered,Unknown/NotStated,1.0,389898.0,,,,,,Corporation,71316,PlainsCapital Bank,DALLAS,TX,Unanswered,Unanswered,,394069.76,05/18/2022
